ewh_sample_id,sample_uuid_bin,sample_uuid,sample_friendly_name,study_friendly_names,studies_set_up
8075645,...,ca088e54-22c5-11ed-ac3e-fa163eea3084,7024STDY13078803,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8075646,...,ca0aadc4-22c5-11ed-ac3e-fa163eea3084,7024STDY13078804,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8075647,...,ca0cbeca-22c5-11ed-ac3e-fa163eea3084,7024STDY13078805,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8075648,...,ca0f0090-22c5-11ed-ac3e-fa163eea3084,7024STDY13078806,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8075649,...,ca11152e-22c5-11ed-ac3e-fa163eea3084,7024STDY13078807,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8075650,...,ca1351ea-22c5-11ed-ac3e-fa163eea3084,7024STDY13078808,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8075651,...,ca154da6-22c5-11ed-ac3e-fa163eea3084,7024STDY13078809,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8075652,...,ca1763ca-22c5-11ed-ac3e-fa163eea3084,7024STDY13078810,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8075653,...,ca197214-22c5-11ed-ac3e-fa163eea3084,7024STDY13078811,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8075654,...,ca1c13e8-22c5-11ed-ac3e-fa163eea3084,7024STDY13078812,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8075655,...,ca1e149a-22c5-11ed-ac3e-fa163eea3084,7024STDY13078813,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8075656,...,ca202d20-22c5-11ed-ac3e-fa163eea3084,7024STDY13078814,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8075657,...,ca22c490-22c5-11ed-ac3e-fa163eea3084,7024STDY13078815,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8075658,...,ca24b75a-22c5-11ed-ac3e-fa163eea3084,7024STDY13078816,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8075659,...,ca26cbee-22c5-11ed-ac3e-fa163eea3084,7024STDY13078817,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8075660,...,ca28e690-22c5-11ed-ac3e-fa163eea3084,7024STDY13078818,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8075661,...,ca2adf86-22c5-11ed-ac3e-fa163eea3084,7024STDY13078819,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8075662,...,ca2ef8dc-22c5-11ed-ac3e-fa163eea3084,7024STDY13078820,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8075663,...,ca30f0a6-22c5-11ed-ac3e-fa163eea3084,7024STDY13078821,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8075664,...,ca32e7f8-22c5-11ed-ac3e-fa163eea3084,7024STDY13078822,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8075665,...,ca34d432-22c5-11ed-ac3e-fa163eea3084,7024STDY13078823,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8075666,...,ca36e38a-22c5-11ed-ac3e-fa163eea3084,7024STDY13078824,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8075667,...,ca390552-22c5-11ed-ac3e-fa163eea3084,7024STDY13078825,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8075668,...,ca3b13c4-22c5-11ed-ac3e-fa163eea3084,7024STDY13078826,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8075669,...,ca3d0332-22c5-11ed-ac3e-fa163eea3084,7024STDY13078827,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8075670,...,ca3f0326-22c5-11ed-ac3e-fa163eea3084,7024STDY13078828,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8075671,...,ca4104b4-22c5-11ed-ac3e-fa163eea3084,7024STDY13078829,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8075672,...,ca42f60c-22c5-11ed-ac3e-fa163eea3084,7024STDY13078830,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8075673,...,ca44f48e-22c5-11ed-ac3e-fa163eea3084,7024STDY13078831,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8075674,...,ca46f37e-22c5-11ed-ac3e-fa163eea3084,7024STDY13078832,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8075675,...,ca49033a-22c5-11ed-ac3e-fa163eea3084,7024STDY13078833,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8075676,...,ca4afcb2-22c5-11ed-ac3e-fa163eea3084,7024STDY13078834,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8075677,...,ca4ceb80-22c5-11ed-ac3e-fa163eea3084,7024STDY13078835,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8075678,...,ca4ed940-22c5-11ed-ac3e-fa163eea3084,7024STDY13078836,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8075679,...,ca50d6c8-22c5-11ed-ac3e-fa163eea3084,7024STDY13078837,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8075680,...,ca52db08-22c5-11ed-ac3e-fa163eea3084,7024STDY13078838,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8075681,...,ca54e0d8-22c5-11ed-ac3e-fa163eea3084,7024STDY13078839,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8075682,...,ca56dc76-22c5-11ed-ac3e-fa163eea3084,7024STDY13078840,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8075683,...,ca58f330-22c5-11ed-ac3e-fa163eea3084,7024STDY13078841,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8075684,...,ca5b0cc4-22c5-11ed-ac3e-fa163eea3084,7024STDY13078842,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8075685,...,ca5dba32-22c5-11ed-ac3e-fa163eea3084,7024STDY13078843,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8075686,...,ca5fd51a-22c5-11ed-ac3e-fa163eea3084,7024STDY13078844,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8075687,...,ca61dffe-22c5-11ed-ac3e-fa163eea3084,7024STDY13078845,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8075688,...,ca63f01e-22c5-11ed-ac3e-fa163eea3084,7024STDY13078846,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8075689,...,ca663360-22c5-11ed-ac3e-fa163eea3084,7024STDY13078847,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8075690,...,ca682bc0-22c5-11ed-ac3e-fa163eea3084,7024STDY13078848,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8075691,...,ca6a34f6-22c5-11ed-ac3e-fa163eea3084,7024STDY13078849,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8075692,...,ca6c641a-22c5-11ed-ac3e-fa163eea3084,7024STDY13078850,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8075693,...,ca6e65b2-22c5-11ed-ac3e-fa163eea3084,7024STDY13078851,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8075694,...,ca706b00-22c5-11ed-ac3e-fa163eea3084,7024STDY13078852,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077689,...,0b1b766c-2394-11ed-ac3e-fa163eea3084,7024STDY13078855,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077690,...,0b1e015c-2394-11ed-ac3e-fa163eea3084,7024STDY13078856,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077691,...,0b205a56-2394-11ed-ac3e-fa163eea3084,7024STDY13078857,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077692,...,0b227980-2394-11ed-ac3e-fa163eea3084,7024STDY13078858,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077693,...,0b24912a-2394-11ed-ac3e-fa163eea3084,7024STDY13078859,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077694,...,0b26b0f4-2394-11ed-ac3e-fa163eea3084,7024STDY13078860,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077695,...,0b28c84e-2394-11ed-ac3e-fa163eea3084,7024STDY13078861,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077696,...,0b2aca9a-2394-11ed-ac3e-fa163eea3084,7024STDY13078862,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077697,...,0b2ccd22-2394-11ed-ac3e-fa163eea3084,7024STDY13078863,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077698,...,0b2ee79c-2394-11ed-ac3e-fa163eea3084,7024STDY13078864,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077699,...,0b30fca8-2394-11ed-ac3e-fa163eea3084,7024STDY13078865,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077700,...,0b330750-2394-11ed-ac3e-fa163eea3084,7024STDY13078866,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077701,...,0b35bd38-2394-11ed-ac3e-fa163eea3084,7024STDY13078867,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077702,...,0b37f648-2394-11ed-ac3e-fa163eea3084,7024STDY13078868,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077703,...,0b3a4ea2-2394-11ed-ac3e-fa163eea3084,7024STDY13078869,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077704,...,0b3c5c38-2394-11ed-ac3e-fa163eea3084,7024STDY13078870,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077705,...,0b3e7090-2394-11ed-ac3e-fa163eea3084,7024STDY13078871,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077706,...,0b407ae8-2394-11ed-ac3e-fa163eea3084,7024STDY13078872,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077707,...,0b428cd4-2394-11ed-ac3e-fa163eea3084,7024STDY13078873,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077708,...,0b448b38-2394-11ed-ac3e-fa163eea3084,7024STDY13078874,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077709,...,0b46d35c-2394-11ed-ac3e-fa163eea3084,7024STDY13078875,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077710,...,0b48e304-2394-11ed-ac3e-fa163eea3084,7024STDY13078876,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077711,...,0b4b02a6-2394-11ed-ac3e-fa163eea3084,7024STDY13078877,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077712,...,0b4d42e6-2394-11ed-ac3e-fa163eea3084,7024STDY13078878,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077713,...,0b4f7ae8-2394-11ed-ac3e-fa163eea3084,7024STDY13078879,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077714,...,0b51bd1c-2394-11ed-ac3e-fa163eea3084,7024STDY13078880,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077715,...,0b53eb96-2394-11ed-ac3e-fa163eea3084,7024STDY13078881,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077716,...,0b55f922-2394-11ed-ac3e-fa163eea3084,7024STDY13078882,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077717,...,0b581702-2394-11ed-ac3e-fa163eea3084,7024STDY13078883,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077718,...,0b5a4d10-2394-11ed-ac3e-fa163eea3084,7024STDY13078884,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077719,...,0b5c72ca-2394-11ed-ac3e-fa163eea3084,7024STDY13078885,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077720,...,0b5e852e-2394-11ed-ac3e-fa163eea3084,7024STDY13078886,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077721,...,0b60eb84-2394-11ed-ac3e-fa163eea3084,7024STDY13078887,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077722,...,0b631602-2394-11ed-ac3e-fa163eea3084,7024STDY13078888,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077723,...,0b653ac2-2394-11ed-ac3e-fa163eea3084,7024STDY13078889,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077724,...,0b676d6a-2394-11ed-ac3e-fa163eea3084,7024STDY13078890,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077725,...,0b69c68c-2394-11ed-ac3e-fa163eea3084,7024STDY13078891,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077726,...,0b6c11d0-2394-11ed-ac3e-fa163eea3084,7024STDY13078892,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077727,...,0b6e2f6a-2394-11ed-ac3e-fa163eea3084,7024STDY13078893,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077728,...,0b7087e2-2394-11ed-ac3e-fa163eea3084,7024STDY13078894,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077729,...,0b72d736-2394-11ed-ac3e-fa163eea3084,7024STDY13078895,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077730,...,0b751708-2394-11ed-ac3e-fa163eea3084,7024STDY13078896,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077731,...,0b773628-2394-11ed-ac3e-fa163eea3084,7024STDY13078897,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077732,...,0b804dee-2394-11ed-ac3e-fa163eea3084,7024STDY13078898,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077733,...,0b828334-2394-11ed-ac3e-fa163eea3084,7024STDY13078899,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077734,...,0b84b0c8-2394-11ed-ac3e-fa163eea3084,7024STDY13078900,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077735,...,0b86d6be-2394-11ed-ac3e-fa163eea3084,7024STDY13078901,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077736,...,0b88fbf6-2394-11ed-ac3e-fa163eea3084,7024STDY13078902,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077737,...,0b8b9028-2394-11ed-ac3e-fa163eea3084,7024STDY13078903,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077738,...,0b8dc9ec-2394-11ed-ac3e-fa163eea3084,7024STDY13078904,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077739,...,0b8ff578-2394-11ed-ac3e-fa163eea3084,7024STDY13078905,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077740,...,0b921ed4-2394-11ed-ac3e-fa163eea3084,7024STDY13078906,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077741,...,0b944754-2394-11ed-ac3e-fa163eea3084,7024STDY13078907,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077742,...,0b9686f4-2394-11ed-ac3e-fa163eea3084,7024STDY13078908,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077743,...,0b98be06-2394-11ed-ac3e-fa163eea3084,7024STDY13078909,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077744,...,0b9b2344-2394-11ed-ac3e-fa163eea3084,7024STDY13078910,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077745,...,0b9d67f8-2394-11ed-ac3e-fa163eea3084,7024STDY13078911,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077746,...,0b9f9cda-2394-11ed-ac3e-fa163eea3084,7024STDY13078912,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077747,...,0ba1c1c2-2394-11ed-ac3e-fa163eea3084,7024STDY13078913,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077748,...,0ba417a6-2394-11ed-ac3e-fa163eea3084,7024STDY13078914,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077749,...,0ba65818-2394-11ed-ac3e-fa163eea3084,7024STDY13078915,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077750,...,0ba886d8-2394-11ed-ac3e-fa163eea3084,7024STDY13078916,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077751,...,0baad8de-2394-11ed-ac3e-fa163eea3084,7024STDY13078917,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077752,...,0bad0c3a-2394-11ed-ac3e-fa163eea3084,7024STDY13078918,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077753,...,0baf45c2-2394-11ed-ac3e-fa163eea3084,7024STDY13078919,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077754,...,0bb19d7c-2394-11ed-ac3e-fa163eea3084,7024STDY13078920,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077755,...,0bb3ea28-2394-11ed-ac3e-fa163eea3084,7024STDY13078921,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077756,...,0bb64b10-2394-11ed-ac3e-fa163eea3084,7024STDY13078922,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077757,...,0bb8ab80-2394-11ed-ac3e-fa163eea3084,7024STDY13078923,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077758,...,0bbae846-2394-11ed-ac3e-fa163eea3084,7024STDY13078924,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077759,...,0bbd4b04-2394-11ed-ac3e-fa163eea3084,7024STDY13078925,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077760,...,0bbf9ef4-2394-11ed-ac3e-fa163eea3084,7024STDY13078926,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077761,...,0bc1f6e0-2394-11ed-ac3e-fa163eea3084,7024STDY13078927,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077762,...,0bc450de-2394-11ed-ac3e-fa163eea3084,7024STDY13078928,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077763,...,0bc6a19a-2394-11ed-ac3e-fa163eea3084,7024STDY13078929,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077764,...,0bc8f652-2394-11ed-ac3e-fa163eea3084,7024STDY13078930,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077765,...,0bcb21e8-2394-11ed-ac3e-fa163eea3084,7024STDY13078931,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077766,...,0bcd4e96-2394-11ed-ac3e-fa163eea3084,7024STDY13078932,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077767,...,0bcf72ac-2394-11ed-ac3e-fa163eea3084,7024STDY13078933,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077768,...,0bd1b8f0-2394-11ed-ac3e-fa163eea3084,7024STDY13078934,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077769,...,0bd3f926-2394-11ed-ac3e-fa163eea3084,7024STDY13078935,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077770,...,0bd62a70-2394-11ed-ac3e-fa163eea3084,7024STDY13078936,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077771,...,0bd86f9c-2394-11ed-ac3e-fa163eea3084,7024STDY13078937,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077772,...,0bdac5d0-2394-11ed-ac3e-fa163eea3084,7024STDY13078938,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077773,...,0bdd1470-2394-11ed-ac3e-fa163eea3084,7024STDY13078939,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077774,...,0bdf7576-2394-11ed-ac3e-fa163eea3084,7024STDY13078940,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077775,...,0be1c4c0-2394-11ed-ac3e-fa163eea3084,7024STDY13078941,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077776,...,0be41d1a-2394-11ed-ac3e-fa163eea3084,7024STDY13078942,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077777,...,0be663d6-2394-11ed-ac3e-fa163eea3084,7024STDY13078943,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077778,...,0be93cc8-2394-11ed-ac3e-fa163eea3084,7024STDY13078944,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077779,...,0beb823a-2394-11ed-ac3e-fa163eea3084,7024STDY13078945,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077780,...,0bedd53a-2394-11ed-ac3e-fa163eea3084,7024STDY13078946,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077781,...,0bf029fc-2394-11ed-ac3e-fa163eea3084,7024STDY13078947,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077782,...,0bf28832-2394-11ed-ac3e-fa163eea3084,7024STDY13078948,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077783,...,0bf4ce3a-2394-11ed-ac3e-fa163eea3084,7024STDY13078951,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077784,...,0bf7185c-2394-11ed-ac3e-fa163eea3084,7024STDY13078952,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077785,...,0bf9610c-2394-11ed-ac3e-fa163eea3084,7024STDY13078953,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077786,...,0bfc063c-2394-11ed-ac3e-fa163eea3084,7024STDY13078954,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077787,...,0bfe7f66-2394-11ed-ac3e-fa163eea3084,7024STDY13078955,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077788,...,0c0133f0-2394-11ed-ac3e-fa163eea3084,7024STDY13078956,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077789,...,0c036abc-2394-11ed-ac3e-fa163eea3084,7024STDY13078957,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077790,...,0c05bfb0-2394-11ed-ac3e-fa163eea3084,7024STDY13078958,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077791,...,0c07eac4-2394-11ed-ac3e-fa163eea3084,7024STDY13078959,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077792,...,0c0a3b80-2394-11ed-ac3e-fa163eea3084,7024STDY13078960,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077793,...,0c0c6cde-2394-11ed-ac3e-fa163eea3084,7024STDY13078961,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077794,...,0c0e781c-2394-11ed-ac3e-fa163eea3084,7024STDY13078962,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077795,...,0c13580a-2394-11ed-ac3e-fa163eea3084,7024STDY13078963,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077796,...,0c156f46-2394-11ed-ac3e-fa163eea3084,7024STDY13078964,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077797,...,0c179f96-2394-11ed-ac3e-fa163eea3084,7024STDY13078965,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077798,...,0c19c3b6-2394-11ed-ac3e-fa163eea3084,7024STDY13078966,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077799,...,0c1c136e-2394-11ed-ac3e-fa163eea3084,7024STDY13078967,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077800,...,0c1e4db4-2394-11ed-ac3e-fa163eea3084,7024STDY13078968,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077801,...,0c2073c8-2394-11ed-ac3e-fa163eea3084,7024STDY13078969,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077802,...,0c22a2ec-2394-11ed-ac3e-fa163eea3084,7024STDY13078970,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077803,...,0c24d864-2394-11ed-ac3e-fa163eea3084,7024STDY13078971,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077804,...,0c2718ae-2394-11ed-ac3e-fa163eea3084,7024STDY13078972,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077805,...,0c29a54c-2394-11ed-ac3e-fa163eea3084,7024STDY13078973,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077806,...,0c2bdbdc-2394-11ed-ac3e-fa163eea3084,7024STDY13078974,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077807,...,0c2e02fe-2394-11ed-ac3e-fa163eea3084,7024STDY13078975,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077808,...,0c3030a6-2394-11ed-ac3e-fa163eea3084,7024STDY13078976,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077809,...,0c32677c-2394-11ed-ac3e-fa163eea3084,7024STDY13078977,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077810,...,0c347972-2394-11ed-ac3e-fa163eea3084,7024STDY13078978,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077811,...,0c36ae04-2394-11ed-ac3e-fa163eea3084,7024STDY13078979,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077812,...,0c38e3fe-2394-11ed-ac3e-fa163eea3084,7024STDY13078980,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077813,...,0c3b3ac8-2394-11ed-ac3e-fa163eea3084,7024STDY13078981,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077814,...,0c3da18c-2394-11ed-ac3e-fa163eea3084,7024STDY13078982,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077815,...,0c3ff0fe-2394-11ed-ac3e-fa163eea3084,7024STDY13078983,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077816,...,0c424a16-2394-11ed-ac3e-fa163eea3084,7024STDY13078984,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077817,...,0c44bc4c-2394-11ed-ac3e-fa163eea3084,7024STDY13078985,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077818,...,0c4702a4-2394-11ed-ac3e-fa163eea3084,7024STDY13078986,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077819,...,0c493aba-2394-11ed-ac3e-fa163eea3084,7024STDY13078987,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077820,...,0c4b726c-2394-11ed-ac3e-fa163eea3084,7024STDY13078988,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077821,...,0c4dbda6-2394-11ed-ac3e-fa163eea3084,7024STDY13078989,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077822,...,0c4ffef4-2394-11ed-ac3e-fa163eea3084,7024STDY13078990,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077823,...,0c526950-2394-11ed-ac3e-fa163eea3084,7024STDY13078991,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077824,...,0c54ecca-2394-11ed-ac3e-fa163eea3084,7024STDY13078992,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077825,...,0c57b40a-2394-11ed-ac3e-fa163eea3084,7024STDY13078993,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077826,...,0c5a5c6e-2394-11ed-ac3e-fa163eea3084,7024STDY13078994,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077827,...,0c5c8e1c-2394-11ed-ac3e-fa163eea3084,7024STDY13078995,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077828,...,0c5ec9ca-2394-11ed-ac3e-fa163eea3084,7024STDY13078996,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077829,...,0c6105b4-2394-11ed-ac3e-fa163eea3084,7024STDY13078997,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
8077830,...,0c631cf0-2394-11ed-ac3e-fa163eea3084,7024STDY13078998,1291-PF-CD-FANELLO,"2022-08-04 08:05:04"
